date,volatility,stock
2017-10-30,2.3912927E-4,aapl
2017-10-31,2.6131893E-4,aapl
2017-11-01,2.5953338E-4,aapl
2017-11-02,2.55955E-4,aapl
2017-11-03,2.447148E-4,aapl
2017-11-06,2.7858617E-4,aapl
2017-11-07,2.6880487E-4,aapl
2017-11-08,2.5331182E-4,aapl
2017-11-09,2.432737E-4,aapl
2017-11-10,2.2966681E-4,aapl
2017-11-13,2.177909E-4,aapl
2017-11-14,2.0736792E-4,aapl
2017-11-15,2.1346138E-4,aapl
2017-11-16,2.1498094E-4,aapl
2017-11-17,2.1381953E-4,aapl
2017-11-20,2.048309E-4,aapl
2017-11-21,1.944985E-4,aapl
2017-11-22,2.0949727E-4,aapl
2017-11-24,2.0655093E-4,aapl
2017-11-27,1.9598991E-4,aapl
2017-11-28,1.88224E-4,aapl
2017-11-29,1.8182241E-4,aapl
2017-11-30,2.0519087E-4,aapl
2017-12-01,2.0865696E-4,aapl
2017-12-04,1.9947336E-4,aapl
2017-12-05,1.9343605E-4,aapl
2017-12-06,1.8413425E-4,aapl
2017-12-07,1.7661438E-4,aapl
2017-12-08,1.6902393E-4,aapl
2017-12-11,1.6188936E-4,aapl
2017-12-12,1.8224506E-4,aapl
2017-12-13,1.7618679E-4,aapl
2017-12-14,1.6918487E-4,aapl
2017-12-15,1.6203542E-4,aapl
2017-12-18,1.6290051E-4,aapl
2017-12-19,1.704161E-4,aapl
2017-12-20,1.7142412E-4,aapl
2017-12-21,1.6415001E-4,aapl
2017-12-22,1.5848243E-4,aapl
2017-12-26,1.523024E-4,aapl
2017-12-27,1.9429244E-4,aapl
2017-12-28,1.8485072E-4,aapl
2017-12-29,1.768366E-4,aapl
2018-01-02,1.7750531E-4,aapl
2018-01-03,1.9229556E-4,aapl
2018-01-04,1.830358E-4,aapl
2018-01-05,1.7616598E-4,aapl
2018-01-08,1.7761422E-4,aapl
2018-01-09,1.7068861E-4,aapl
2018-01-10,1.63397E-4,aapl
2018-01-11,1.567728E-4,aapl
2018-01-12,1.5306147E-4,aapl
2018-01-16,1.5498551E-4,aapl
2018-01-17,1.5099572E-4,aapl
2018-01-18,1.6484615E-4,aapl
2018-01-19,1.581436E-4,aapl
2018-01-22,1.5343625E-4,aapl
2018-01-23,1.5258158E-4,aapl
2018-01-24,1.4694306E-4,aapl
2018-01-25,1.6040281E-4,aapl
2018-01-26,1.7743761E-4,aapl
2018-01-29,1.6992298E-4,aapl
2018-01-30,1.9424016E-4,aapl
2018-01-31,1.8732081E-4,aapl
2018-02-01,1.790579E-4,aapl
2018-02-02,1.7131712E-4,aapl
2018-02-05,3.0583615E-4,aapl
2018-02-06,3.3237992E-4,aapl
2018-02-07,4.3119863E-4,aapl
2018-02-08,4.3392292E-4,aapl
2018-02-09,4.5876505E-4,aapl
2018-02-12,4.3587064E-4,aapl
2018-02-13,5.168312E-4,aapl
2018-02-14,4.851526E-4,aapl
2018-02-15,4.732627E-4,aapl
2018-02-16,5.170268E-4,aapl
2018-02-20,4.7892478E-4,aapl
2018-02-21,4.443561E-4,aapl
2018-02-22,4.1361243E-4,aapl
2018-02-23,3.89175E-4,aapl
2018-02-26,3.8339864E-4,aapl
2018-02-27,3.843551E-4,aapl
2018-02-28,3.5834737E-4,aapl
2018-03-01,3.34116E-4,aapl
2018-03-02,3.3444288E-4,aapl
2018-03-05,3.156483E-4,aapl
2018-03-06,2.9600438E-4,aapl
2018-03-07,2.7734178E-4,aapl
2018-03-08,2.6659862E-4,aapl
2018-03-09,2.590577E-4,aapl
2018-03-12,2.6463196E-4,aapl
2018-03-13,2.5545023E-4,aapl
2018-03-14,2.4718326E-4,aapl
2018-03-15,2.3817406E-4,aapl
2018-03-16,2.2483019E-4,aapl
2018-03-19,2.1350273E-4,aapl
2018-03-20,2.1939918E-4,aapl
2018-03-21,2.0767534E-4,aapl
2018-03-22,2.3486838E-4,aapl
2018-03-23,2.3632683E-4,aapl
2018-03-26,2.6262578E-4,aapl
2018-03-27,4.02037E-4,aapl
2018-03-28,4.2230418E-4,aapl
2018-03-29,4.0097834E-4,aapl
2018-04-02,3.7705738E-4,aapl
2018-04-03,3.5407473E-4,aapl
2018-04-04,3.3757836E-4,aapl
2018-04-05,3.4093935E-4,aapl
2018-04-06,3.2157253E-4,aapl
2018-04-09,3.4893057E-4,aapl
2018-04-10,3.3241382E-4,aapl
2018-04-11,3.3543806E-4,aapl
2018-04-12,3.147124E-4,aapl
2018-04-13,3.0123082E-4,aapl
2018-04-16,2.828645E-4,aapl
2018-04-17,2.681359E-4,aapl
2018-04-18,2.6543371E-4,aapl
2018-04-19,2.4986954E-4,aapl
2018-04-20,2.949467E-4,aapl
2018-04-23,4.025065E-4,aapl
2018-04-24,3.7469104E-4,aapl
2018-04-25,3.6296947E-4,aapl
2018-04-26,3.3951428E-4,aapl
2018-04-27,3.1770556E-4,aapl
2018-04-30,3.0677608E-4,aapl
2018-05-01,3.1030885E-4,aapl
2018-05-02,3.2832925E-4,aapl
2018-05-03,4.4138287E-4,aapl
2018-05-04,4.096541E-4,aapl
2018-05-07,4.8734905E-4,aapl
2018-05-08,4.5494098E-4,aapl
2018-05-09,4.2339764E-4,aapl
2018-05-10,3.9662054E-4,aapl
2018-05-11,3.832786E-4,aapl
2018-05-14,3.576559E-4,aapl
2018-05-15,3.3371546E-4,aapl
2018-05-16,3.1757329E-4,aapl
2018-05-17,3.031149E-4,aapl
2018-05-18,2.8665378E-4,aapl
2018-05-21,2.697483E-4,aapl
2018-05-22,2.5702032E-4,aapl
2018-05-23,2.4231247E-4,aapl
2018-05-24,2.314364E-4,aapl
2018-05-25,2.1869656E-4,aapl
2018-05-29,2.0740404E-4,aapl
2018-05-30,1.9770612E-4,aapl
2018-05-31,1.8827841E-4,aapl
2018-06-01,1.8019944E-4,aapl
2018-06-04,1.9507283E-4,aapl
2018-06-05,1.9055193E-4,aapl
2018-06-06,1.8570788E-4,aapl
2018-06-07,1.7790945E-4,aapl
2018-06-08,1.7047848E-4,aapl
2018-06-11,1.6922652E-4,aapl
2018-06-12,1.6250173E-4,aapl
2018-06-13,1.5811723E-4,aapl
2018-06-14,1.5687864E-4,aapl
2018-06-15,1.5086465E-4,aapl
2018-06-18,1.5306615E-4,aapl
2018-06-19,1.4740005E-4,aapl
2018-06-20,1.613662E-4,aapl
2018-06-21,1.5628943E-4,aapl
2018-06-22,1.5256372E-4,aapl
2018-06-25,1.4753618E-4,aapl
2018-06-26,1.5853845E-4,aapl
2018-06-27,1.633138E-4,aapl
2018-06-28,1.5684814E-4,aapl
2018-06-29,1.5460656E-4,aapl
2018-07-02,1.4909926E-4,aapl
2018-07-03,1.526909E-4,aapl
2018-07-05,1.6929477E-4,aapl
2018-07-06,1.6676063E-4,aapl
2018-07-09,1.7349023E-4,aapl
2018-07-10,1.7965215E-4,aapl
2018-07-11,1.7164763E-4,aapl
2018-07-12,1.7656627E-4,aapl
2018-07-13,1.886691E-4,aapl
2018-07-16,1.7991517E-4,aapl
2018-07-17,1.7212995E-4,aapl
2018-07-18,1.6528137E-4,aapl
2018-07-19,1.6066252E-4,aapl
2018-07-20,1.5860616E-4,aapl
2018-07-23,1.527949E-4,aapl
2018-07-24,1.4719012E-4,aapl
2018-07-25,1.4580585E-4,aapl
2018-07-26,1.4713258E-4,aapl
2018-07-27,1.4269605E-4,aapl
2018-07-30,1.5823274E-4,aapl
2018-07-31,1.5435091E-4,aapl
2018-08-01,1.4883555E-4,aapl
2018-08-02,3.797475E-4,aapl
2018-08-03,4.132483E-4,aapl
2018-08-06,3.8444917E-4,aapl
2018-08-07,3.5960696E-4,aapl
2018-08-08,3.4149137E-4,aapl
2018-08-09,3.186638E-4,aapl
2018-08-10,3.023085E-4,aapl
2018-08-13,2.8366086E-4,aapl
2018-08-14,2.690577E-4,aapl
2018-08-15,2.5407338E-4,aapl
2018-08-16,2.3957304E-4,aapl
2018-08-17,2.4125201E-4,aapl
2018-08-20,2.5571493E-4,aapl
2018-08-21,2.4758384E-4,aapl
2018-08-22,2.3355702E-4,aapl
2018-08-23,2.2053442E-4,aapl
2018-08-24,2.0899982E-4,aapl
2018-08-27,1.9891042E-4,aapl
2018-08-28,1.9389439E-4,aapl
2018-08-29,1.8915051E-4,aapl
2018-08-30,1.9600744E-4,aapl
2018-08-31,1.9244445E-4,aapl
2018-09-04,1.9268357E-4,aapl
2018-09-05,1.8412543E-4,aapl
2018-09-06,1.7869742E-4,aapl
2018-09-07,1.909189E-4,aapl
2018-09-10,1.8651373E-4,aapl
2018-09-11,1.9094141E-4,aapl
2018-09-12,2.2674687E-4,aapl
2018-09-13,2.2560424E-4,aapl
2018-09-14,2.5437743E-4,aapl
2018-09-17,2.4885274E-4,aapl
2018-09-18,2.8694238E-4,aapl
2018-09-19,2.6925027E-4,aapl
2018-09-20,2.5299977E-4,aapl
2018-09-21,2.4233955E-4,aapl
2018-09-24,2.3697066E-4,aapl
2018-09-25,2.383341E-4,aapl
2018-09-26,2.2775649E-4,aapl
2018-09-27,2.1987419E-4,aapl
2018-09-28,2.3793704E-4,aapl
2018-10-01,2.2540076E-4,aapl
2018-10-02,2.1636838E-4,aapl
2018-10-03,2.1055767E-4,aapl
2018-10-04,2.1017788E-4,aapl
2018-10-05,2.2196714E-4,aapl
2018-10-08,2.2930163E-4,aapl
2018-10-09,2.170551E-4,aapl
2018-10-10,2.1918272E-4,aapl
2018-10-11,3.696755E-4,aapl
2018-10-12,3.4991448E-4,aapl
2018-10-15,4.1508753E-4,aapl
2018-10-16,4.192117E-4,aapl
2018-10-17,4.2352336E-4,aapl
2018-10-18,3.945383E-4,aapl
2018-10-19,4.0717048E-4,aapl
2018-10-22,3.947946E-4,aapl
2018-10-23,3.6975133E-4,aapl
2018-10-24,3.50661E-4,aapl
2018-10-25,4.1479705E-4,aapl
2018-10-26,4.1908497E-4,aapl
2018-10-29,4.0772857E-4,aapl
2018-10-30,4.0471752E-4,aapl
2018-10-31,3.7788364E-4,aapl
2018-11-01,3.994464E-4,aapl
2018-11-02,3.880393E-4,aapl
2018-11-05,7.00538E-4,aapl
2018-11-06,7.0474605E-4,aapl
2018-11-07,6.571172E-4,aapl
2018-11-08,6.698431E-4,aapl
2018-11-09,6.1793544E-4,aapl
2018-11-12,5.97208E-4,aapl
2018-11-13,7.436446E-4,aapl
2018-11-14,6.913983E-4,aapl
2018-11-15,6.958388E-4,aapl
2018-11-16,6.835296E-4,aapl
2018-11-19,6.3824106E-4,aapl
2018-11-20,7.0623064E-4,aapl
2018-11-21,8.229217E-4,aapl
2018-11-23,7.562731E-4,aapl
2018-11-26,7.4332504E-4,aapl
2018-11-27,6.9684826E-4,aapl
2018-11-28,6.419408E-4,aapl
2018-11-29,6.943373E-4,aapl
2018-11-30,6.4360426E-4,aapl
2018-12-03,5.95323E-4,aapl
2018-12-04,6.3436833E-4,aapl
2018-12-06,7.3070807E-4,aapl
2018-12-07,6.8143505E-4,aapl
2018-12-10,7.2263065E-4,aapl
2018-12-11,6.681391E-4,aapl
2018-12-12,6.178781E-4,aapl
2018-12-13,5.703845E-4,aapl
2018-12-14,5.351971E-4,aapl
2018-12-17,5.709297E-4,aapl
2018-12-18,5.3345965E-4,aapl
2018-12-19,5.0511607E-4,aapl
2018-12-20,5.39739E-4,aapl
2018-12-21,5.459022E-4,aapl
2018-12-24,6.178782E-4,aapl
2018-12-26,6.1937165E-4,aapl
2018-12-27,9.050699E-4,aapl
2018-12-28,8.338979E-4,aapl
2018-12-31,7.6617557E-4,aapl
2019-01-02,7.112775E-4,aapl
2019-01-03,6.5480627E-4,aapl
2019-01-04,0.0013970835,aapl
2019-01-07,0.0014039953,aapl
2019-01-08,0.0012846501,aapl
2019-01-09,0.0012015341,aapl
2019-01-10,0.001120727,aapl
2019-01-11,0.0010275766,aapl
2019-01-14,9.4919995E-4,aapl
2019-01-15,8.8749896E-4,aapl
2019-01-16,8.444648E-4,aapl
2019-01-17,7.863892E-4,aapl
2019-01-18,7.255048E-4,aapl
2019-01-22,6.70362E-4,aapl
2019-01-23,6.5468263E-4,aapl
2019-01-24,6.0445047E-4,aapl
2019-01-25,5.621881E-4,aapl
2019-01-28,5.958315E-4,aapl
2019-01-29,5.560218E-4,aapl
2019-01-30,5.2143406E-4,aapl
2019-01-31,7.9717947E-4,aapl
2019-02-01,7.364964E-4,aapl
2019-02-04,6.776496E-4,aapl
2019-02-05,6.807084E-4,aapl
2019-02-06,6.476794E-4,aapl
2019-02-07,5.969197E-4,aapl
2019-02-08,5.7713676E-4,aapl
2019-02-11,5.3289754E-4,aapl
2019-02-12,4.9498974E-4,aapl
2019-02-13,4.634459E-4,aapl
2019-02-14,4.307198E-4,aapl
2019-02-15,4.0068015E-4,aapl
2019-02-19,3.7278273E-4,aapl
2019-02-20,3.4771382E-4,aapl
2019-02-21,3.2725302E-4,aapl
2019-02-22,3.0799498E-4,aapl
2019-02-25,2.9707674E-4,aapl
2019-02-26,2.8206228E-4,aapl
2019-02-27,2.6464224E-4,aapl
2019-02-28,2.4947588E-4,aapl
2019-03-01,2.4204682E-4,aapl
2019-03-04,2.3613223E-4,aapl
2019-03-05,2.246894E-4,aapl
2019-03-06,2.1271422E-4,aapl
2019-03-07,2.0399144E-4,aapl
2019-03-08,2.0343492E-4,aapl
2019-03-11,1.9356397E-4,aapl
2019-03-12,2.678028E-4,aapl
2019-03-13,2.606587E-4,aapl
2019-03-14,2.465691E-4,aapl
2019-03-15,2.4117129E-4,aapl
2019-03-18,2.3949651E-4,aapl
2019-03-19,2.3337002E-4,aapl
2019-03-20,2.2492777E-4,aapl
2019-03-21,2.1814839E-4,aapl
2019-03-22,3.0083905E-4,aapl
2019-03-25,3.1325396E-4,aapl
2019-03-26,3.0363628E-4,aapl
2019-03-27,2.9200138E-4,aapl
2019-03-28,2.7943053E-4,aapl
2019-03-29,2.6235337E-4,aapl
2019-04-01,2.497482E-4,aapl
2019-04-02,2.3855205E-4,aapl
2019-04-03,2.4009011E-4,aapl
2014-05-20,4.9067615E-4,amzn
2014-05-21,4.7194966E-4,amzn
2014-05-22,4.4955887E-4,amzn
2014-05-23,4.132545E-4,amzn
2014-05-27,4.4530732E-4,amzn
2014-05-28,4.1198323E-4,amzn
2014-05-29,3.8229403E-4,amzn
2014-05-30,3.7184605E-4,amzn
2014-06-02,3.499078E-4,amzn
2014-06-03,3.4561858E-4,amzn
2014-06-04,3.2942594E-4,amzn
2014-06-05,3.128955E-4,amzn
2014-06-06,6.130409E-4,amzn
2014-06-09,5.8866874E-4,amzn
2014-06-10,5.34496E-4,amzn
2014-06-11,5.088348E-4,amzn
2014-06-12,4.7058336E-4,amzn
2014-06-13,5.182528E-4,amzn
2014-06-16,4.7087047E-4,amzn
2014-06-17,4.3296578E-4,amzn
2014-06-18,4.035038E-4,amzn
2014-06-19,4.5268238E-4,amzn
2014-06-20,4.709747E-4,amzn
2014-06-23,4.3935073E-4,amzn
2014-06-24,4.143378E-4,amzn
2014-06-25,3.9365908E-4,amzn
2014-06-26,3.7767214E-4,amzn
2014-06-27,3.5625536E-4,amzn
2014-06-30,3.36466E-4,amzn
2014-07-01,3.1863648E-4,amzn
2014-07-02,3.630282E-4,amzn
2014-07-03,3.4103286E-4,amzn
2014-07-07,3.4362063E-4,amzn
2014-07-08,3.3983766E-4,amzn
2014-07-09,4.1860194E-4,amzn
2014-07-10,4.266317E-4,amzn
2014-07-11,3.9835155E-4,amzn
2014-07-14,6.960217E-4,amzn
2014-07-15,6.943345E-4,amzn
2014-07-16,6.1878684E-4,amzn
2014-07-17,5.567472E-4,amzn
2014-07-18,5.1345327E-4,amzn
2014-07-21,5.0047605E-4,amzn
2014-07-22,4.5689498E-4,amzn
2014-07-23,4.2037645E-4,amzn
2014-07-24,3.950613E-4,amzn
2014-07-25,3.6782166E-4,amzn
2014-07-28,0.0014839814,amzn
2014-07-29,0.001292811,amzn
2014-07-30,0.0011191794,amzn
2014-07-31,9.804328E-4,amzn
2014-08-01,9.569012E-4,amzn
2014-08-04,8.783475E-4,amzn
2014-08-05,8.220133E-4,amzn
2014-08-06,7.2696415E-4,amzn
2014-08-07,6.4819737E-4,amzn
2014-08-08,5.8623136E-4,amzn
2014-08-11,5.597305E-4,amzn
2014-08-12,5.080189E-4,amzn
2014-08-13,4.6323723E-4,amzn
2014-08-14,4.7613765E-4,amzn
2014-08-15,4.843667E-4,amzn
2014-08-18,4.425505E-4,amzn
2014-08-19,4.081801E-4,amzn
2014-08-20,3.7896622E-4,amzn
2014-08-21,3.5457607E-4,amzn
2014-08-22,3.419011E-4,amzn
2014-08-25,3.248857E-4,amzn
2014-08-26,3.1479826E-4,amzn
2014-08-27,3.5957003E-4,amzn
2014-08-28,3.396465E-4,amzn
2014-08-29,3.3072225E-4,amzn
2014-09-02,3.1470525E-4,amzn
2014-09-03,3.1101168E-4,amzn
2014-09-04,3.081779E-4,amzn
2014-09-05,3.404886E-4,amzn
2014-09-08,3.2212754E-4,amzn
2014-09-09,3.2182055E-4,amzn
2014-09-10,4.6169636E-4,amzn
2014-09-11,4.2592935E-4,amzn
2014-09-12,3.9412914E-4,amzn
2014-09-15,3.6730478E-4,amzn
2014-09-16,3.9937027E-4,amzn
2014-09-17,3.868499E-4,amzn
2014-09-18,3.7549005E-4,amzn
2014-09-19,3.5230222E-4,amzn
2014-09-22,3.7288814E-4,amzn
2014-09-23,3.9694385E-4,amzn
2014-09-24,3.700045E-4,amzn
2014-09-25,3.6851346E-4,amzn
2014-09-26,3.8671648E-4,amzn
2014-09-29,3.623893E-4,amzn
2014-09-30,3.423421E-4,amzn
2014-10-01,3.2391818E-4,amzn
2014-10-02,3.3489728E-4,amzn
2014-10-03,3.1826517E-4,amzn
2014-10-06,3.2354536E-4,amzn
2014-10-07,3.0808675E-4,amzn
2014-10-08,3.2436172E-4,amzn
2014-10-09,3.4385204E-4,amzn
2014-10-10,3.8319282E-4,amzn
2014-10-13,3.7554587E-4,amzn
2014-10-14,3.7959436E-4,amzn
2014-10-15,3.587379E-4,amzn
2014-10-16,3.4365407E-4,amzn
2014-10-17,3.3615515E-4,amzn
2014-10-20,3.1906198E-4,amzn
2014-10-21,3.1188596E-4,amzn
2014-10-22,3.9332814E-4,amzn
2014-10-23,3.7242504E-4,amzn
2014-10-24,3.487357E-4,amzn
2014-10-27,0.001168104,amzn
2014-10-28,0.001025882,amzn
2014-10-29,9.36369E-4,amzn
2014-10-30,8.2342664E-4,amzn
2014-10-31,7.5697363E-4,amzn
2014-11-03,7.199893E-4,amzn
2014-11-04,6.39658E-4,amzn
2014-11-05,5.8246695E-4,amzn
2014-11-06,5.7323754E-4,amzn
2014-11-07,5.1677285E-4,amzn
2014-11-10,4.8239695E-4,amzn
2014-11-11,4.7406362E-4,amzn
2014-11-12,4.890921E-4,amzn
2014-11-13,4.4661443E-4,amzn
2014-11-14,4.385044E-4,amzn
2014-11-17,5.41139E-4,amzn
2014-11-18,5.1366247E-4,amzn
2014-11-19,4.706201E-4,amzn
2014-11-20,4.3357344E-4,amzn
2014-11-21,4.1626656E-4,amzn
2014-11-24,3.8977497E-4,amzn
2014-11-25,3.72186E-4,amzn
2014-11-26,3.4883997E-4,amzn
2014-11-28,3.3108587E-4,amzn
2014-12-01,3.3926827E-4,amzn
2014-12-02,4.810619E-4,amzn
2014-12-03,4.39709E-4,amzn
2014-12-04,5.08107E-4,amzn
2014-12-05,4.6244822E-4,amzn
2014-12-08,4.4468156E-4,amzn
2014-12-09,4.5057622E-4,amzn
2014-12-10,4.5374772E-4,amzn
2014-12-11,4.6810482E-4,amzn
2014-12-12,4.314847E-4,amzn
2014-12-15,3.9811738E-4,amzn
2014-12-16,3.7202737E-4,amzn
2014-12-17,4.9686944E-4,amzn
2014-12-18,4.71148E-4,amzn
2014-12-19,4.32956E-4,amzn
2014-12-22,4.0518265E-4,amzn
2014-12-23,4.291699E-4,amzn
2014-12-24,3.9625185E-4,amzn
2014-12-26,3.812968E-4,amzn
2014-12-29,3.994977E-4,amzn
2014-12-30,3.8132892E-4,amzn
2014-12-31,3.5959826E-4,amzn
2015-01-02,3.3795342E-4,amzn
2015-01-05,3.2370532E-4,amzn
2015-01-06,3.5546804E-4,amzn
2015-01-07,3.935317E-4,amzn
2015-01-08,3.7865344E-4,amzn
2015-01-09,3.590351E-4,amzn
2015-01-12,3.5293424E-4,amzn
2015-01-13,3.7133854E-4,amzn
2015-01-14,3.620619E-4,amzn
2015-01-15,3.4277895E-4,amzn
2015-01-16,3.763952E-4,amzn
2015-01-20,3.7105958E-4,amzn
2015-01-21,3.49765E-4,amzn
2015-01-22,4.0817083E-4,amzn
2015-01-23,5.835045E-4,amzn
2015-01-26,5.3023826E-4,amzn
2015-01-27,4.8929336E-4,amzn
2015-01-28,4.5636346E-4,amzn
2015-01-29,4.2851258E-4,amzn
2015-01-30,4.679562E-4,amzn
2015-02-02,0.002255707,amzn
2015-02-03,0.002009495,amzn
2015-02-04,0.0017195293,amzn
2015-02-05,0.0014773388,amzn
2015-02-06,0.0013412223,amzn
2015-02-09,0.0011596358,amzn
2015-02-10,0.0010185791,amzn
2015-02-11,8.942474E-4,amzn
2015-02-12,7.89044E-4,amzn
2015-02-13,7.005961E-4,amzn
2015-02-17,6.400311E-4,amzn
2015-02-18,6.042735E-4,amzn
2015-02-19,5.4608E-4,amzn
2015-02-20,5.188107E-4,amzn
2015-02-23,4.8772962E-4,amzn
2015-02-24,4.545901E-4,amzn
2015-02-25,4.1930095E-4,amzn
2015-02-26,4.2278253E-4,amzn
2015-02-27,3.9107466E-4,amzn
2015-03-02,3.805791E-4,amzn
2015-03-03,3.7834176E-4,amzn
2015-03-04,3.5446076E-4,amzn
2015-03-05,3.363359E-4,amzn
2015-03-06,3.3794675E-4,amzn
2015-03-09,3.6479917E-4,amzn
2015-03-10,3.441033E-4,amzn
2015-03-11,3.8977168E-4,amzn
2015-03-12,3.7126316E-4,amzn
2015-03-13,3.9770117E-4,amzn
2015-03-16,3.8052897E-4,amzn
2015-03-17,3.6160523E-4,amzn
2015-03-18,3.412603E-4,amzn
2015-03-19,3.3082697E-4,amzn
2015-03-20,3.16724E-4,amzn
2015-03-23,3.236571E-4,amzn
2015-03-24,3.1677342E-4,amzn
2015-03-25,3.0292905E-4,amzn
2015-03-26,2.983333E-4,amzn
2015-03-27,2.9725727E-4,amzn
2015-03-30,2.941503E-4,amzn
2015-03-31,2.9612202E-4,amzn
2015-04-01,2.8974604E-4,amzn
2015-04-02,2.8220718E-4,amzn
2015-04-06,2.7635766E-4,amzn
2015-04-07,2.8637334E-4,amzn
2015-04-08,2.820876E-4,amzn
2015-04-09,3.088201E-4,amzn
2015-04-10,2.9959666E-4,amzn
2015-04-13,2.883297E-4,amzn
2015-04-14,2.7836632E-4,amzn
2015-04-15,2.7564797E-4,amzn
2015-04-16,2.6975395E-4,amzn
2015-04-17,2.6777084E-4,amzn
2015-04-20,3.449211E-4,amzn
2015-04-21,4.7285628E-4,amzn
2015-04-22,4.347664E-4,amzn
2015-04-23,4.0224416E-4,amzn
2015-04-24,3.7366906E-4,amzn
2015-04-27,0.002283032,amzn
2015-04-28,0.001972003,amzn
2015-04-29,0.0017377284,amzn
2015-04-30,0.0014913713,amzn
2015-05-01,0.0013203806,amzn
2015-05-04,0.0011428093,amzn
2015-05-05,9.934726E-4,amzn
2015-05-06,8.705941E-4,amzn
2015-05-07,7.6836464E-4,amzn
2015-05-08,7.1750523E-4,amzn
2015-05-11,6.652179E-4,amzn
2015-05-12,5.9415336E-4,amzn
2015-05-13,5.362467E-4,amzn
2015-05-14,4.961537E-4,amzn
2015-05-15,4.697912E-4,amzn
2015-05-18,4.5387374E-4,amzn
2015-05-19,4.172069E-4,amzn
2015-05-20,3.9385527E-4,amzn
2015-05-21,3.6948308E-4,amzn
2015-05-22,3.8274107E-4,amzn
2015-05-26,3.669112E-4,amzn
2015-05-27,3.469088E-4,amzn
2015-05-28,3.486735E-4,amzn
2015-05-29,3.4295203E-4,amzn
2015-06-01,3.2829426E-4,amzn
2015-06-02,3.1345995E-4,amzn
2015-06-03,2.9933825E-4,amzn
2015-06-04,3.059594E-4,amzn
2015-06-05,3.1291862E-4,amzn
2015-06-08,3.0770866E-4,amzn
2015-06-09,3.018054E-4,amzn
2015-06-10,2.9198828E-4,amzn
2015-06-11,2.982617E-4,amzn
2015-06-12,2.894867E-4,amzn
2015-06-15,2.848007E-4,amzn
2015-06-16,2.9907937E-4,amzn
2015-06-17,2.951784E-4,amzn
2015-06-18,2.8421773E-4,amzn
2015-06-19,3.5379536E-4,amzn
2015-06-22,3.446632E-4,amzn
2015-06-23,3.2654524E-4,amzn
2015-06-24,3.6379186E-4,amzn
2015-06-25,3.56389E-4,amzn
2015-06-26,3.3557691E-4,amzn
2015-06-29,3.2014196E-4,amzn
2015-06-30,3.4482483E-4,amzn
2015-07-01,3.3619624E-4,amzn
2015-07-02,3.2471065E-4,amzn
2015-07-06,3.0881068E-4,amzn
2015-07-07,2.970615E-4,amzn
2015-07-08,2.8587936E-4,amzn
2015-07-09,3.0531088E-4,amzn
2015-07-10,3.0555396E-4,amzn
2015-07-13,3.4049223E-4,amzn
2015-07-14,4.0161083E-4,amzn
2015-07-15,4.2528284E-4,amzn
2015-07-16,4.0281113E-4,amzn
2015-07-17,4.7715803E-4,amzn
2015-07-20,4.6365932E-4,amzn
2015-07-21,4.3720444E-4,amzn
2015-07-22,4.029073E-4,amzn
2015-07-23,3.7423166E-4,amzn
2015-07-24,3.6762955E-4,amzn
2015-07-27,0.0013113463,amzn
2015-07-28,0.0011360687,amzn
2015-07-29,9.99272E-4,amzn
2015-07-30,8.768295E-4,amzn
2015-07-31,7.9431286E-4,amzn
2015-08-03,7.019256E-4,amzn
2015-08-04,6.249434E-4,amzn
2015-08-05,5.6383875E-4,amzn
2015-08-06,5.1900407E-4,amzn
2015-08-07,4.9354875E-4,amzn
2015-08-10,4.6876952E-4,amzn
2015-08-11,4.3009032E-4,amzn
2015-08-12,4.0174104E-4,amzn
2015-08-13,3.7418018E-4,amzn
2015-08-14,3.5574092E-4,amzn
2015-08-17,3.3608163E-4,amzn
2015-08-18,3.235935E-4,amzn
2015-08-19,3.0783206E-4,amzn
2015-08-20,2.9633683E-4,amzn
2015-08-21,4.032644E-4,amzn
2015-08-24,5.7150447E-4,amzn
2015-08-25,9.822582E-4,amzn
2015-08-26,8.636918E-4,amzn
2015-08-27,0.001320302,amzn
2015-08-28,0.0012740378,amzn
2015-08-31,0.0011033391,amzn
2015-09-01,9.713384E-4,amzn
2015-09-02,9.66093E-4,amzn
2015-09-03,9.3122764E-4,amzn
2015-09-04,8.30969E-4,amzn
2015-09-08,7.468378E-4,amzn
2015-09-09,8.0931897E-4,amzn
2015-09-10,7.1451673E-4,amzn
2015-09-11,6.467305E-4,amzn
2015-09-14,5.990125E-4,amzn
2015-09-15,5.6436984E-4,amzn
2015-09-16,5.0973124E-4,amzn
2015-09-17,4.7372543E-4,amzn
2015-09-18,4.8478215E-4,amzn
2015-09-21,4.4345684E-4,amzn
2015-09-22,4.3282154E-4,amzn
2015-09-23,4.3663764E-4,amzn
2015-09-24,4.0450966E-4,amzn
2015-09-25,3.7762034E-4,amzn
2015-09-28,3.8872403E-4,amzn
2015-09-29,5.330023E-4,amzn
2015-09-30,5.1133067E-4,amzn
2015-10-01,5.739977E-4,amzn
2015-10-02,5.4975983E-4,amzn
2015-10-05,5.528522E-4,amzn
2015-10-06,5.471229E-4,amzn
2015-10-07,5.09454E-4,amzn
2015-10-08,4.7092873E-4,amzn
2015-10-09,4.6065144E-4,amzn
2015-10-12,4.3947814E-4,amzn
2015-10-13,4.4502685E-4,amzn
2015-10-14,4.100591E-4,amzn
2015-10-15,3.8631208E-4,amzn
